N,D,bonus,condition,seed,update,eat0,eat1,enc0,enc1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,189,98.66015625,114.828125,328.97265625,377.12109375,0.0,0.0,10.828125,-7.237077236175537
12,100,8.75,none,0,190,100.08203125,115.15625,333.2578125,374.73828125,0.0,0.0,10.64453125,-7.3859381675720215
12,100,8.75,none,0,191,100.31640625,113.59375,333.421875,371.97265625,0.0,0.0,10.921875,-7.5068359375
12,100,8.75,none,0,192,100.3203125,114.69921875,332.88671875,374.9765625,0.0,0.0,10.8359375,-7.545377731323242
12,100,8.75,none,0,193,99.51171875,115.38671875,330.88671875,377.1328125,0.0,0.0,10.62890625,-7.280663967132568
12,100,8.75,none,0,194,100.4140625,114.31640625,332.81640625,373.87890625,0.0,0.0,10.703125,-7.5150065422058105
12,100,8.75,none,0,195,99.75,114.62890625,329.86328125,375.0859375,0.0,0.0,10.375,-7.1320319175720215
12,100,8.75,none,0,196,99.69921875,114.2890625,326.640625,373.640625,0.0,0.0,10.38671875,-7.426823616027832
12,100,8.75,none,0,197,98.6640625,114.96484375,327.91796875,372.05078125,0.0,0.0,10.6328125,-7.073632717132568
12,100,8.75,none,0,198,98.6875,115.51953125,325.41796875,373.9921875,0.0,0.0,10.5546875,-6.835351943969727
12,100,8.75,none,0,199,98.63671875,115.109375,326.31640625,373.69140625,0.0,0.0,10.56640625,-7.010709762573242
12,100,8.75,none,0,200,98.703125,114.44921875,326.0625,371.51171875,0.0,0.0,10.55859375,-7.1344404220581055
12,100,8.75,none,0,201,99.25390625,115.32421875,326.76171875,370.91796875,0.0,0.0,10.31640625,-6.942676067352295
12,100,8.75,none,0,202,99.5234375,114.57421875,325.5859375,367.7109375,0.0,0.0,10.3359375,-7.143685817718506
12,100,8.75,none,0,203,98.6171875,114.625,322.8828125,369.44140625,0.0,0.0,10.1640625,-7.019174098968506
12,100,8.75,none,0,204,99.0546875,114.68359375,325.109375,370.07421875,0.0,0.0,10.32421875,-6.923600196838379
12,100,8.75,none,0,205,99.3515625,115.62890625,327.8359375,373.2734375,0.0,0.0,10.203125,-6.9508795738220215
12,100,8.75,none,0,206,99.33203125,114.74609375,327.08203125,370.10546875,0.0,0.0,10.203125,-6.9928388595581055
12,100,8.75,none,0,207,98.765625,115.41015625,326.75390625,370.6796875,0.0,0.0,10.1640625,-6.973340034484863
12,100,8.75,none,0,208,98.94140625,115.4296875,327.01171875,371.07421875,0.0,0.0,10.375,-7.015429973602295
12,100,8.75,none,0,209,100.37109375,115.8984375,329.578125,372.27734375,0.0,0.0,9.76953125,-7.19140625
12,100,8.75,none,0,210,99.73828125,116.07421875,328.3671875,372.328125,0.0,0.0,9.921875,-7.142545700073242
12,100,8.75,none,0,211,98.640625,115.50390625,325.34375,373.08984375,0.0,0.0,10.02734375,-6.868359565734863
12,100,8.75,none,0,212,99.30078125,116.2890625,327.67578125,372.52734375,0.0,0.0,10.21484375,-6.92441463470459
12,100,8.75,none,0,213,99.7421875,115.94140625,326.9296875,373.8671875,0.0,0.0,9.83203125,-7.01962947845459
12,100,8.75,none,0,214,98.99609375,115.8125,326.34375,372.8984375,0.0,0.0,9.71875,-6.722558498382568
12,100,8.75,none,0,215,99.02734375,117.33984375,327.6015625,376.75,0.0,0.0,9.43359375,-6.643913269042969
12,100,8.75,none,0,216,98.96484375,115.9765625,326.2890625,372.29296875,0.0,0.0,9.84765625,-6.83750057220459
12,100,8.75,none,0,217,98.87890625,116.40234375,326.35546875,374.10546875,0.0,0.0,9.78515625,-6.76865291595459
12,100,8.75,none,0,218,99.75,115.48046875,330.3828125,374.68359375,0.0,0.0,9.62109375,-7.003320693969727
12,100,8.75,none,0,219,99.28125,116.79296875,328.296875,377.234375,0.0,0.0,9.6171875,-6.750325679779053
12,100,8.75,none,0,220,98.921875,115.546875,327.37109375,370.90625,0.0,0.0,9.63671875,-6.8649091720581055
12,100,8.75,none,0,221,97.48046875,116.0625,324.78125,373.58984375,0.0,0.0,9.51171875,-6.399284362792969
12,100,8.75,none,0,222,99.51171875,116.5703125,331.3828125,376.61328125,0.0,0.0,9.44921875,-6.762761116027832
12,100,8.75,none,0,223,99.09765625,115.90234375,328.3125,373.82421875,0.0,0.0,9.43359375,-6.686425685882568
12,100,8.75,none,0,224,98.59375,116.38671875,327.26953125,373.01953125,0.0,0.0,9.71484375,-6.713672637939453
12,100,8.75,none,0,225,99.30859375,116.9921875,328.15234375,376.875,0.0,0.0,9.40625,-6.640690803527832
12,100,8.75,none,0,226,98.73828125,116.74609375,328.0390625,373.8046875,0.0,0.0,9.30859375,-6.741438865661621
12,100,8.75,none,0,227,99.16015625,117.13671875,326.08984375,378.46484375,0.0,0.0,9.2109375,-6.7130537033081055
12,100,8.75,none,0,228,98.46875,116.625,325.74609375,375.00390625,0.0,0.0,9.2890625,-6.417057991027832
12,100,8.75,none,0,229,98.66796875,116.2578125,327.4765625,375.09765625,0.0,0.0,9.5078125,-6.545866012573242
